id,parent_id,name,url,level,path,root_id,root_name,full_path,path_ids,path_slug,has_children,child_count,source_url,discovered_at,is_active,unvisited,blocked
2147483640,60001501,Film,https://www.hepsiburada.com/filmler-c-2147483640,2,"Kitap, Muzik, Film, Hobi > Film",2147483640,Film,"Kitap, Muzik, Film, Hobi > Film",2147483640,filmler-c-2147483640,True,10,https://www.hepsiburada.com/filmler-c-2147483640,2026-09-15T10:06:36+03:00,True,False,False
2147483641,60001501,Müzik & Müzik Aletleri,https://www.hepsiburada.com/muzik-c-2147483641,2,"Kitap, Muzik, Film, Hobi > Müzik & Müzik Aletleri",2147483641,Müzik & Müzik Aletleri,"Kitap, Muzik, Film, Hobi > Müzik & Müzik Aletleri",2147483641,muzik-c-2147483641,True,2,https://www.hepsiburada.com/muzik-c-2147483641,2026-09-15T10:06:36+03:00,True,False,False
408010,60001501,akordiyonlar,https://www.hepsiburada.com/akordiyonlar-c-408010,2,"Kitap, Muzik, Film, Hobi > akordiyonlar",408010,akordiyonlar,"Kitap, Muzik, Film, Hobi > akordiyonlar",408010,akordiyonlar-c-408010,True,1,https://www.hepsiburada.com/akordiyonlar-c-408010,2026-09-15T10:06:36+03:00,True,False,False
234464,60001501,ales kitaplari,https://www.hepsiburada.com/ales-kitaplari-c-234464,2,"Kitap, Muzik, Film, Hobi > ales kitaplari",234464,ales kitaplari,"Kitap, Muzik, Film, Hobi > ales kitaplari",234464,ales-kitaplari-c-234464,True,3,https://www.hepsiburada.com/ales-kitaplari-c-234464,2026-09-15T10:06:36+03:00,True,False,False
1515050,60001501,atasozleri deyimler sozlukleri,https://www.hepsiburada.com/atasozleri-deyimler-sozlukleri-c-1515050,2,"Kitap, Muzik, Film, Hobi > atasozleri deyimler sozlukleri",1515050,atasozleri deyimler sozlukleri,"Kitap, Muzik, Film, Hobi > atasozleri deyimler sozlukleri",1515050,atasozleri-deyimler-sozlukleri-c-1515050,True,1,https://www.hepsiburada.com/atasozleri-deyimler-sozlukleri-c-1515050,2026-09-15T10:06:36+03:00,True,False,False
411157,60001501,baglama telleri,https://www.hepsiburada.com/baglama-telleri-c-411157,2,"Kitap, Muzik, Film, Hobi > baglama telleri",411157,baglama telleri,"Kitap, Muzik, Film, Hobi > baglama telleri",411157,baglama-telleri-c-411157,True,1,https://www.hepsiburada.com/baglama-telleri-c-411157,2026-09-15T10:06:36+03:00,True,False,False
402814,60001501,baglamalar,https://www.hepsiburada.com/baglamalar-c-402814,2,"Kitap, Muzik, Film, Hobi > baglamalar",402814,baglamalar,"Kitap, Muzik, Film, Hobi > baglamalar",402814,baglamalar-c-402814,True,1,https://www.hepsiburada.com/baglamalar-c-402814,2026-09-15T10:06:36+03:00,True,False,False
80530105,60001501,balon makinesi,https://www.hepsiburada.com/balon-makinesi-c-80530105,2,"Kitap, Muzik, Film, Hobi > balon makinesi",80530105,balon makinesi,"Kitap, Muzik, Film, Hobi > balon makinesi",80530105,balon-makinesi-c-80530105,True,1,https://www.hepsiburada.com/balon-makinesi-c-80530105,2026-09-15T10:06:36+03:00,True,False,False
1514630,60001501,biyoloji kitaplari,https://www.hepsiburada.com/biyoloji-kitaplari-c-1514630,2,"Kitap, Muzik, Film, Hobi > biyoloji kitaplari",1514630,biyoloji kitaplari,"Kitap, Muzik, Film, Hobi > biyoloji kitaplari",1514630,biyoloji-kitaplari-c-1514630,False,0,https://www.hepsiburada.com/biyoloji-kitaplari-c-1514630,2026-09-15T10:06:36+03:00,True,False,False
9914,60001501,cocuk kitaplari,https://www.hepsiburada.com/cocuk-kitaplari-c-9914,2,"Kitap, Muzik, Film, Hobi > cocuk kitaplari",9914,cocuk kitaplari,"Kitap, Muzik, Film, Hobi > cocuk kitaplari",9914,cocuk-kitaplari-c-9914,True,1,https://www.hepsiburada.com/cocuk-kitaplari-c-9914,2026-09-15T10:06:36+03:00,True,False,False
60005890,60001501,cumbusler,https://www.hepsiburada.com/cumbusler-c-60005890,2,"Kitap, Muzik, Film, Hobi > cumbusler",60005890,cumbusler,"Kitap, Muzik, Film, Hobi > cumbusler",60005890,cumbusler-c-60005890,False,0,https://www.hepsiburada.com/cumbusler-c-60005890,2026-09-15T10:06:36+03:00,True,False,False
402837,60001501,darbukalar,https://www.hepsiburada.com/darbukalar-c-402837,2,"Kitap, Muzik, Film, Hobi > darbukalar",402837,darbukalar,"Kitap, Muzik, Film, Hobi > darbukalar",402837,darbukalar-c-402837,False,0,https://www.hepsiburada.com/darbukalar-c-402837,2026-09-15T10:06:36+03:00,True,False,False
10787,60001501,davullar,https://www.hepsiburada.com/davullar-c-10787,2,"Kitap, Muzik, Film, Hobi > davullar",10787,davullar,"Kitap, Muzik, Film, Hobi > davullar",10787,davullar-c-10787,False,0,https://www.hepsiburada.com/davullar-c-10787,2026-09-15T10:06:36+03:00,True,False,False
10785,60001501,defler,https://www.hepsiburada.com/defler-c-10785,2,"Kitap, Muzik, Film, Hobi > defler",10785,defler,"Kitap, Muzik, Film, Hobi > defler",10785,defler-c-10785,True,1,https://www.hepsiburada.com/defler-c-10785,2026-09-15T10:06:36+03:00,True,False,False
15043649,60001501,e kitap okuma araclari,https://www.hepsiburada.com/e-kitap-okuma-araclari-c-15043649,2,"Kitap, Muzik, Film, Hobi > e kitap okuma araclari",15043649,e kitap okuma araclari,"Kitap, Muzik, Film, Hobi > e kitap okuma araclari",15043649,e-kitap-okuma-araclari-c-15043649,False,0,https://www.hepsiburada.com/e-kitap-okuma-araclari-c-15043649,2026-09-15T10:06:36+03:00,True,False,False
411248,60001501,flutler,https://www.hepsiburada.com/flutler-c-411248,2,"Kitap, Muzik, Film, Hobi > flutler",411248,flutler,"Kitap, Muzik, Film, Hobi > flutler",411248,flutler-c-411248,False,0,https://www.hepsiburada.com/flutler-c-411248,2026-09-15T10:06:36+03:00,True,False,False
1514685,60001501,ingilizce kitaplar,https://www.hepsiburada.com/ingilizce-kitaplar-c-1514685,2,"Kitap, Muzik, Film, Hobi > ingilizce kitaplar",1514685,ingilizce kitaplar,"Kitap, Muzik, Film, Hobi > ingilizce kitaplar",1514685,ingilizce-kitaplar-c-1514685,False,0,https://www.hepsiburada.com/ingilizce-kitaplar-c-1514685,2026-09-15T10:06:36+03:00,True,False,False
411210,60001501,kavallar,https://www.hepsiburada.com/kavallar-c-411210,2,"Kitap, Muzik, Film, Hobi > kavallar",411210,kavallar,"Kitap, Muzik, Film, Hobi > kavallar",411210,kavallar-c-411210,False,0,https://www.hepsiburada.com/kavallar-c-411210,2026-09-15T10:06:36+03:00,True,False,False
9915,60001501,kaynak kitaplari,https://www.hepsiburada.com/kaynak-kitaplari-c-9915,2,"Kitap, Muzik, Film, Hobi > kaynak kitaplari",9915,kaynak kitaplari,"Kitap, Muzik, Film, Hobi > kaynak kitaplari",9915,kaynak-kitaplari-c-9915,False,0,https://www.hepsiburada.com/kaynak-kitaplari-c-9915,2026-09-15T10:06:36+03:00,True,False,False
411243,60001501,kemaneler,https://www.hepsiburada.com/kemaneler-c-411243,2,"Kitap, Muzik, Film, Hobi > kemaneler",411243,kemaneler,"Kitap, Muzik, Film, Hobi > kemaneler",411243,kemaneler-c-411243,False,0,https://www.hepsiburada.com/kemaneler-c-411243,2026-09-15T10:06:36+03:00,True,False,False
411241,60001501,kemenceler,https://www.hepsiburada.com/kemenceler-c-411241,2,"Kitap, Muzik, Film, Hobi > kemenceler",411241,kemenceler,"Kitap, Muzik, Film, Hobi > kemenceler",411241,kemenceler-c-411241,False,0,https://www.hepsiburada.com/kemenceler-c-411241,2026-09-15T10:06:36+03:00,True,False,False
2147483645,60001501,kitaplar,https://www.hepsiburada.com/kitaplar-c-2147483645,2,"Kitap, Muzik, Film, Hobi > kitaplar",2147483645,kitaplar,"Kitap, Muzik, Film, Hobi > kitaplar",2147483645,kitaplar-c-2147483645,True,23,https://www.hepsiburada.com/kitaplar-c-2147483645,2026-09-15T10:06:36+03:00,True,False,False
411214,60001501,klarnet,https://www.hepsiburada.com/klarnet-c-411214,2,"Kitap, Muzik, Film, Hobi > klarnet",411214,klarnet,"Kitap, Muzik, Film, Hobi > klarnet",411214,klarnet-c-411214,False,0,https://www.hepsiburada.com/klarnet-c-411214,2026-09-15T10:06:36+03:00,True,False,False
80530132,60001501,konnektor jak,https://www.hepsiburada.com/konnektor-jak-c-80530132,2,"Kitap, Muzik, Film, Hobi > konnektor jak",80530132,konnektor jak,"Kitap, Muzik, Film, Hobi > konnektor jak",80530132,konnektor-jak-c-80530132,False,0,https://www.hepsiburada.com/konnektor-jak-c-80530132,2026-09-15T10:06:36+03:00,True,False,False
60003643,60001501,kpss genel kultur yetenek konu anlatimli kitaplar,https://www.hepsiburada.com/kpss-genel-kultur-yetenek-konu-anlatimli-kitaplar-c-60003643,2,"Kitap, Muzik, Film, Hobi > kpss genel kultur yetenek konu anlatimli kitaplar",60003643,kpss genel kultur yetenek konu anlatimli kitaplar,"Kitap, Muzik, Film, Hobi > kpss genel kultur yetenek konu anlatimli kitaplar",60003643,kpss-genel-kultur-yetenek-konu-anlatimli-kitaplar-c-60003643,True,1,https://www.hepsiburada.com/kpss-genel-kultur-yetenek-konu-anlatimli-kitaplar-c-60003643,2026-09-15T10:06:36+03:00,True,False,False
410756,60001501,mandolinler,https://www.hepsiburada.com/mandolinler-c-410756,2,"Kitap, Muzik, Film, Hobi > mandolinler",410756,mandolinler,"Kitap, Muzik, Film, Hobi > mandolinler",410756,mandolinler-c-410756,False,0,https://www.hepsiburada.com/mandolinler-c-410756,2026-09-15T10:06:36+03:00,True,False,False
1514631,60001501,matematik kitaplari,https://www.hepsiburada.com/matematik-kitaplari-c-1514631,2,"Kitap, Muzik, Film, Hobi > matematik kitaplari",1514631,matematik kitaplari,"Kitap, Muzik, Film, Hobi > matematik kitaplari",1514631,matematik-kitaplari-c-1514631,True,1,https://www.hepsiburada.com/matematik-kitaplari-c-1514631,2026-09-15T10:06:36+03:00,True,False,False
402930,60001501,melodikalar,https://www.hepsiburada.com/melodikalar-c-402930,2,"Kitap, Muzik, Film, Hobi > melodikalar",402930,melodikalar,"Kitap, Muzik, Film, Hobi > melodikalar",402930,melodikalar-c-402930,True,1,https://www.hepsiburada.com/melodikalar-c-402930,2026-09-15T10:06:36+03:00,True,False,False
411213,60001501,meyler,https://www.hepsiburada.com/meyler-c-411213,2,"Kitap, Muzik, Film, Hobi > meyler",411213,meyler,"Kitap, Muzik, Film, Hobi > meyler",411213,meyler-c-411213,False,0,https://www.hepsiburada.com/meyler-c-411213,2026-09-15T10:06:36+03:00,True,False,False
405134,60001501,mikrofonlar,https://www.hepsiburada.com/mikrofonlar-c-405134,2,"Kitap, Muzik, Film, Hobi > mikrofonlar",405134,mikrofonlar,"Kitap, Muzik, Film, Hobi > mikrofonlar",405134,mikrofonlar-c-405134,False,0,https://www.hepsiburada.com/mikrofonlar-c-405134,2026-09-15T10:06:36+03:00,True,False,False
411247,60001501,mixer,https://www.hepsiburada.com/mixer-c-411247,2,"Kitap, Muzik, Film, Hobi > mixer",411247,mixer,"Kitap, Muzik, Film, Hobi > mixer",411247,mixer-c-411247,False,0,https://www.hepsiburada.com/mixer-c-411247,2026-09-15T10:06:36+03:00,True,False,False
405379,60001501,muzik keyboard,https://www.hepsiburada.com/muzik-keyboard-c-405379,2,"Kitap, Muzik, Film, Hobi > muzik keyboard",405379,muzik keyboard,"Kitap, Muzik, Film, Hobi > muzik keyboard",405379,muzik-keyboard-c-405379,True,3,https://www.hepsiburada.com/muzik-keyboard-c-405379,2026-09-15T10:06:36+03:00,True,False,False
411501,60001501,neyler,https://www.hepsiburada.com/neyler-c-411501,2,"Kitap, Muzik, Film, Hobi > neyler",411501,neyler,"Kitap, Muzik, Film, Hobi > neyler",411501,neyler-c-411501,False,0,https://www.hepsiburada.com/neyler-c-411501,2026-09-15T10:06:36+03:00,True,False,False
19018195,60001501,orglar,https://www.hepsiburada.com/orglar-c-19018195,2,"Kitap, Muzik, Film, Hobi > orglar",19018195,orglar,"Kitap, Muzik, Film, Hobi > orglar",19018195,orglar-c-19018195,False,0,https://www.hepsiburada.com/orglar-c-19018195,2026-09-15T10:06:36+03:00,True,False,False
406932,60001501,pikaplar,https://www.hepsiburada.com/pikaplar-c-406932,2,"Kitap, Muzik, Film, Hobi > pikaplar",406932,pikaplar,"Kitap, Muzik, Film, Hobi > pikaplar",406932,pikaplar-c-406932,True,2,https://www.hepsiburada.com/pikaplar-c-406932,2026-09-15T10:06:36+03:00,True,False,False
80371044,60001501,plak,https://www.hepsiburada.com/plak-c-80371044,2,"Kitap, Muzik, Film, Hobi > plak",80371044,plak,"Kitap, Muzik, Film, Hobi > plak",80371044,plak-c-80371044,False,0,https://www.hepsiburada.com/plak-c-80371044,2026-09-15T10:06:36+03:00,True,False,False
411217,60001501,saksafonlar,https://www.hepsiburada.com/saksafonlar-c-411217,2,"Kitap, Muzik, Film, Hobi > saksafonlar",411217,saksafonlar,"Kitap, Muzik, Film, Hobi > saksafonlar",411217,saksafonlar-c-411217,False,0,https://www.hepsiburada.com/saksafonlar-c-411217,2026-09-15T10:06:36+03:00,True,False,False
80525103,60001501,santur,https://www.hepsiburada.com/santur-c-80525103,2,"Kitap, Muzik, Film, Hobi > santur",80525103,santur,"Kitap, Muzik, Film, Hobi > santur",80525103,santur-c-80525103,True,1,https://www.hepsiburada.com/santur-c-80525103,2026-09-15T10:06:36+03:00,True,False,False
60002234,60001501,trampetler,https://www.hepsiburada.com/trampetler-c-60002234,2,"Kitap, Muzik, Film, Hobi > trampetler",60002234,trampetler,"Kitap, Muzik, Film, Hobi > trampetler",60002234,trampetler-c-60002234,False,0,https://www.hepsiburada.com/trampetler-c-60002234,2026-09-15T10:06:36+03:00,True,False,False
411216,60001501,trompetler,https://www.hepsiburada.com/trompetler-c-411216,2,"Kitap, Muzik, Film, Hobi > trompetler",411216,trompetler,"Kitap, Muzik, Film, Hobi > trompetler",411216,trompetler-c-411216,False,0,https://www.hepsiburada.com/trompetler-c-411216,2026-09-15T10:06:36+03:00,True,False,False
1514681,60001501,tum dersler kitaplari,https://www.hepsiburada.com/tum-dersler-kitaplari-c-1514681,2,"Kitap, Muzik, Film, Hobi > tum dersler kitaplari",1514681,tum dersler kitaplari,"Kitap, Muzik, Film, Hobi > tum dersler kitaplari",1514681,tum-dersler-kitaplari-c-1514681,True,1,https://www.hepsiburada.com/tum-dersler-kitaplari-c-1514681,2026-09-15T10:06:36+03:00,True,False,False
1514634,60001501,turkce kitaplari,https://www.hepsiburada.com/turkce-kitaplari-c-1514634,2,"Kitap, Muzik, Film, Hobi > turkce kitaplari",1514634,turkce kitaplari,"Kitap, Muzik, Film, Hobi > turkce kitaplari",1514634,turkce-kitaplari-c-1514634,True,1,https://www.hepsiburada.com/turkce-kitaplari-c-1514634,2026-09-15T10:06:36+03:00,True,False,False
1515048,60001501,turkce sozluk kitaplari,https://www.hepsiburada.com/turkce-sozluk-kitaplari-c-1515048,2,"Kitap, Muzik, Film, Hobi > turkce sozluk kitaplari",1515048,turkce sozluk kitaplari,"Kitap, Muzik, Film, Hobi > turkce sozluk kitaplari",1515048,turkce-sozluk-kitaplari-c-1515048,True,1,https://www.hepsiburada.com/turkce-sozluk-kitaplari-c-1515048,2026-09-15T10:06:36+03:00,True,False,False
10784,60001501,ud,https://www.hepsiburada.com/ud-c-10784,2,"Kitap, Muzik, Film, Hobi > ud",10784,ud,"Kitap, Muzik, Film, Hobi > ud",10784,ud-c-10784,False,0,https://www.hepsiburada.com/ud-c-10784,2026-09-15T10:06:36+03:00,True,False,False
1515095,60001501,yazim imla kilavuzlari kitaplari,https://www.hepsiburada.com/yazim-imla-kilavuzlari-kitaplari-c-1515095,2,"Kitap, Muzik, Film, Hobi > yazim imla kilavuzlari kitaplari",1515095,yazim imla kilavuzlari kitaplari,"Kitap, Muzik, Film, Hobi > yazim imla kilavuzlari kitaplari",1515095,yazim-imla-kilavuzlari-kitaplari-c-1515095,True,2,https://www.hepsiburada.com/yazim-imla-kilavuzlari-kitaplari-c-1515095,2026-09-15T10:06:36+03:00,True,False,False
411211,60001501,zurnalar,https://www.hepsiburada.com/zurnalar-c-411211,2,"Kitap, Muzik, Film, Hobi > zurnalar",411211,zurnalar,"Kitap, Muzik, Film, Hobi > zurnalar",411211,zurnalar-c-411211,False,0,https://www.hepsiburada.com/zurnalar-c-411211,2026-09-15T10:06:36+03:00,True,False,False
2147483603,60001547,Kozmetik,https://www.hepsiburada.com/kozmetik-c-2147483603,2,"Kozmetik, Kisisel Bakim > Kozmetik",2147483603,Kozmetik,"Kozmetik, Kisisel Bakim > Kozmetik",2147483603,kozmetik-c-2147483603,True,1,https://www.hepsiburada.com/kozmetik-c-2147483603,2026-09-15T10:06:36+03:00,True,False,False
2147483633,60001547,Sağlık / Kişisel Bakım,https://www.hepsiburada.com/saglik-kisisel-bakim-urunleri-c-2147483633,2,"Kozmetik, Kisisel Bakim > Sağlık / Kişisel Bakım",2147483633,Sağlık / Kişisel Bakım,"Kozmetik, Kisisel Bakim > Sağlık / Kişisel Bakım",2147483633,saglik-kisisel-bakim-urunleri-c-2147483633,True,14,https://www.hepsiburada.com/saglik-kisisel-bakim-urunleri-c-2147483633,2026-09-15T10:06:36+03:00,True,False,False
80216054,60001547,agda makinesi,https://www.hepsiburada.com/agda-makinesi-c-80216054,2,"Kozmetik, Kisisel Bakim > agda makinesi",80216054,agda makinesi,"Kozmetik, Kisisel Bakim > agda makinesi",80216054,agda-makinesi-c-80216054,True,2,https://www.hepsiburada.com/agda-makinesi-c-80216054,2026-09-15T10:06:36+03:00,True,False,False
26012119,60001547,dis ipleri,https://www.hepsiburada.com/dis-ipleri-c-26012119,2,"Kozmetik, Kisisel Bakim > dis ipleri",26012119,dis ipleri,"Kozmetik, Kisisel Bakim > dis ipleri",26012119,dis-ipleri-c-26012119,False,0,https://www.hepsiburada.com/dis-ipleri-c-26012119,2026-09-15T10:06:36+03:00,True,False,False
26012145,60001547,epilatorler,https://www.hepsiburada.com/epilatorler-c-26012145,2,"Kozmetik, Kisisel Bakim > epilatorler",26012145,epilatorler,"Kozmetik, Kisisel Bakim > epilatorler",26012145,epilatorler-c-26012145,False,0,https://www.hepsiburada.com/epilatorler-c-26012145,2026-09-15T10:06:36+03:00,True,False,False
26012244,60001547,hasta bezleri,https://www.hepsiburada.com/hasta-bezleri-c-26012244,2,"Kozmetik, Kisisel Bakim > hasta bezleri",26012244,hasta bezleri,"Kozmetik, Kisisel Bakim > hasta bezleri",26012244,hasta-bezleri-c-26012244,False,0,https://www.hepsiburada.com/hasta-bezleri-c-26012244,2026-09-15T10:06:36+03:00,True,False,False
60003905,60001547,ipl lazerler,https://www.hepsiburada.com/ipl-lazerler-c-60003905,2,"Kozmetik, Kisisel Bakim > ipl lazerler",60003905,ipl lazerler,"Kozmetik, Kisisel Bakim > ipl lazerler",60003905,ipl-lazerler-c-60003905,False,0,https://www.hepsiburada.com/ipl-lazerler-c-60003905,2026-09-15T10:06:36+03:00,True,False,False
32010907,60001547,jel sabunlar,https://www.hepsiburada.com/jel-sabunlar-c-32010907,2,"Kozmetik, Kisisel Bakim > jel sabunlar",32010907,jel sabunlar,"Kozmetik, Kisisel Bakim > jel sabunlar",32010907,jel-sabunlar-c-32010907,True,1,https://www.hepsiburada.com/jel-sabunlar-c-32010907,2026-09-15T10:06:36+03:00,True,False,False
26012198,60001547,kayganlastirici jeller,https://www.hepsiburada.com/kayganlastirici-jeller-c-26012198,2,"Kozmetik, Kisisel Bakim > kayganlastirici jeller",26012198,kayganlastirici jeller,"Kozmetik, Kisisel Bakim > kayganlastirici jeller",26012198,kayganlastirici-jeller-c-26012198,False,0,https://www.hepsiburada.com/kayganlastirici-jeller-c-26012198,2026-09-15T10:06:36+03:00,True,False,False
80759000,60001547,kolajen,https://www.hepsiburada.com/kolajen-c-80759000,2,"Kozmetik, Kisisel Bakim > kolajen",80759000,kolajen,"Kozmetik, Kisisel Bakim > kolajen",80759000,kolajen-c-80759000,False,0,https://www.hepsiburada.com/kolajen-c-80759000,2026-09-15T10:06:36+03:00,True,False,False
26012186,60001547,masaj aletleri,https://www.hepsiburada.com/masaj-aletleri-c-26012186,2,"Kozmetik, Kisisel Bakim > masaj aletleri",26012186,masaj aletleri,"Kozmetik, Kisisel Bakim > masaj aletleri",26012186,masaj-aletleri-c-26012186,False,0,https://www.hepsiburada.com/masaj-aletleri-c-26012186,2026-09-15T10:06:36+03:00,True,False,False
32010986,60001547,mascaralar,https://www.hepsiburada.com/mascaralar-c-32010986,2,"Kozmetik, Kisisel Bakim > mascaralar",32010986,mascaralar,"Kozmetik, Kisisel Bakim > mascaralar",32010986,mascaralar-c-32010986,True,1,https://www.hepsiburada.com/mascaralar-c-32010986,2026-09-15T10:06:36+03:00,True,False,False
32010894,60001547,nemlendiriciler,https://www.hepsiburada.com/nemlendiriciler-c-32010894,2,"Kozmetik, Kisisel Bakim > nemlendiriciler",32010894,nemlendiriciler,"Kozmetik, Kisisel Bakim > nemlendiriciler",32010894,nemlendiriciler-c-32010894,True,1,https://www.hepsiburada.com/nemlendiriciler-c-32010894,2026-09-15T10:06:36+03:00,True,False,False
80058002,60001547,omega 3 balik yaglari,https://www.hepsiburada.com/omega-3-balik-yaglari-c-80058002,2,"Kozmetik, Kisisel Bakim > omega 3 balik yaglari",80058002,omega 3 balik yaglari,"Kozmetik, Kisisel Bakim > omega 3 balik yaglari",80058002,omega-3-balik-yaglari-c-80058002,False,0,https://www.hepsiburada.com/omega-3-balik-yaglari-c-80058002,2026-09-15T10:06:36+03:00,True,False,False
26012230,60001547,ortopedik dizlikler,https://www.hepsiburada.com/ortopedik-dizlikler-c-26012230,2,"Kozmetik, Kisisel Bakim > ortopedik dizlikler",26012230,ortopedik dizlikler,"Kozmetik, Kisisel Bakim > ortopedik dizlikler",26012230,ortopedik-dizlikler-c-26012230,False,0,https://www.hepsiburada.com/ortopedik-dizlikler-c-26012230,2026-09-15T10:06:36+03:00,True,False,False
